open_time,open,high,low,close,volume,EMA20,EMA50,RSI,BB_High,BB_Low,BB_Width,OBV
2025-07-17 01:00:00,102288.9,102437.54,101250.72,101466.7,62.86107,102100.08222288074,101887.04402739061,43.74894961612383,103009.17005322274,101567.30994677724,1441.8601064454997,36.68520000000002
2025-07-17 02:00:00,101466.7,101940.64,101466.7,101791.54,54.90461,102070.69724927304,101883.29877141451,47.643400007154355,103005.59782992266,101574.68717007732,1430.9106598453363,91.58981000000003
2025-07-17 03:00:00,101791.33,101815.63,101396.9,101623.42,51.54239,102028.09941600895,101873.10744704533,45.873251801073934,103015.51609766003,101556.69490233998,1458.8211953200516,40.04742000000003
2025-07-17 04:00:00,101623.43,101937.25,101509.6,101936.54,46.7747,102019.37947162714,101875.5949981416,49.627126069215926,103019.04664683781,101536.05835316217,1482.9882936756476,86.82212000000004
2025-07-17 05:00:00,101936.54,102079.12,101712.86,102064.94,39.50647,102023.71856956741,101883.02029233213,51.12405724080386,102986.02201369914,101518.15498630085,1467.8670273982862,126.32859000000005
2025-07-17 06:00:00,102066.02,102496.65,102006.0,102222.82,51.93941,102042.680610561,101896.34577106421,52.974539546324216,102985.75990359014,101517.80609640985,1467.9538071802817,178.26800000000006
2025-07-17 07:00:00,102225.63,102251.87,101750.7,102101.78,60.59402,102048.30912384091,101904.4020153362,51.368797895445496,102975.92556523083,101504.42043476916,1471.505130461679,117.67398000000006
2025-07-17 08:00:00,102096.8,102101.99,101849.28,101929.22,53.45424,102036.96730252272,101905.37526963674,49.084520031847305,102967.57218902417,101473.73781097583,1493.834378048341,64.21974000000006
2025-07-17 09:00:00,101929.21,102761.45,101920.79,102480.36,62.12175,102079.19517847293,101927.92369043532,55.83904037062974,102955.30028027903,101476.77871972097,1478.5215605580597,126.34149000000005
2025-07-17 10:00:00,102480.36,102523.36,102037.99,102138.0,61.06701,102084.79563766599,101936.16197708492,51.287465618969456,102906.88590739574,101476.33109260426,1430.5548147914815,65.27448000000004
2025-07-17 11:00:00,102131.89,102160.44,101908.97,101914.28,54.33202,102068.55605312638,101935.30386033648,48.50507930222212,102883.63109422778,101449.31390577223,1434.3171884555486,10.94246000000004
2025-07-17 12:00:00,101914.98,101978.45,101467.17,101746.21,60.98292,102037.8564290191,101927.8884148331,46.46565168811963,102851.5641068419,101406.3208931581,1445.2432136838033,-50.04045999999996
2025-07-17 13:00:00,101746.21,102176.07,101415.02,102176.07,69.81608,102051.01962625538,101937.62102601612,52.021945783886515,102846.08242612188,101404.38057387814,1441.701852243743,19.77562000000004
2025-07-17 14:00:00,102176.07,102541.96,102075.91,102443.5,57.12089,102088.39870946915,101957.45941715274,55.14131657490702,102780.98309495757,101435.63690504245,1345.3461899151152,76.89651000000003
2025-07-17 15:00:00,102443.5,107874.85,102205.89,102551.91,70.28996,102132.54264190065,101980.77120471539,56.37942771948471,102802.71529047895,101427.53870952106,1375.1765809578937,147.18647000000004
2025-07-17 16:00:00,102551.91,102551.91,102062.55,102286.79,49.68571,102147.23286648154,101992.77194178538,52.55895041907493,102670.17884975398,101496.53415024604,1173.644699507946,97.50076000000004
2025-07-17 17:00:00,102286.79,102978.35,102286.79,102966.95,56.6532,102225.30116491187,102030.97500289185,60.040191334753544,102780.41542215498,101428.82957784501,1351.5858443099714,154.15396000000004
2025-07-17 18:00:00,102966.95,116395.37,96723.14,103245.07,135.29887,102322.42200634885,102078.5865714059,62.63491516657636,103003.0976123615,101337.6713876385,1665.4262247229926,289.45283000000006
2025-07-17 19:00:00,103245.07,113605.39,102493.21,102510.85,63.38219,102340.36752955371,102095.5380784096,52.87403714604954,103037.1883051545,101351.18369484553,1686.0046103089699,226.07064000000005
2025-07-17 20:00:00,102513.67,102950.0,102130.57,102743.98,64.37481,102378.80681245336,102120.96717337394,55.25823420929126,103093.00472145283,101341.08827854719,1751.91644290564,290.44545000000005
2025-07-17 21:00:00,102743.5,104181.83,102743.5,103603.91,77.28004,102495.48330650543,102179.12179402595,62.74531368246395,103320.752143141,101327.06185685899,1993.6902862820134,367.72549000000004
2025-07-17 22:00:00,103601.6,103992.77,102864.38,102979.42,62.02438,102541.57251540967,102210.50603739748,55.48401538767219,103387.71435343365,101378.88764656636,2008.8267068672867,305.70111
2025-07-17 23:00:00,102979.43,103072.13,102532.9,102532.9,50.61206,102540.74656156113,102223.1489378917,50.94429935387863,103371.9434850438,101485.60651495619,1886.3369700876065,255.08905000000004
2025-07-18 00:00:00,102531.81,102959.81,102361.32,102951.23,59.26633,102579.84022236483,102251.70113640575,54.68510034795595,103420.4683830437,101538.55061695633,1881.9177660873684,314.35538
2025-07-18 01:00:00,102951.23,103679.97,102894.69,103415.51,55.70292,102659.42782023485,102297.34069968396,58.470226297077886,103551.03453359155,101543.04146640845,2007.9930671830953,370.05830000000003
2025-07-18 02:00:00,103415.51,103453.46,103086.5,103212.99,56.24871,102712.14802783153,102333.24851538264,56.26256978132209,103628.96096334835,101564.13203665167,2064.828926696675,313.80959
2025-07-18 03:00:00,103212.99,103511.1,103092.2,103374.15,55.45913,102775.19583470472,102374.06818144607,57.633432700801784,103719.25188628453,101601.07811371548,2118.1737725690473,369.26872000000003
2025-07-18 04:00:00,103374.15,103615.63,103054.74,103579.83,49.66619,102851.82765997094,102421.35295864426,59.38314462529429,103818.20492479314,101667.18607520686,2151.018849586282,418.93491000000006
2025-07-18 05:00:00,103579.83,103794.8,103436.16,103784.43,46.8774,102940.64693044989,102474.80696026605,61.10400793966643,103966.7746222977,101649.02337770231,2317.7512445953907,465.8123100000001
2025-07-18 06:00:00,103777.85,103931.63,103340.51,103533.01,55.93914,102997.06246088323,102516.30511868699,57.85989053117399,104034.77371000465,101720.52528999535,2314.248420009302,409.8731700000001
2025-07-18 07:00:00,103533.01,103533.01,102682.41,102682.41,56.11978,102967.09555984673,102522.81903560123,48.48177429808307,103990.78560979769,101841.3263902023,2149.4592195953883,353.7533900000001
2025-07-18 08:00:00,102682.41,102685.14,101697.32,101910.75,54.92056,102866.4912208137,102498.81632832276,41.85409806555205,103965.04863069882,101883.51736930117,2081.531261397642,298.83283000000006
2025-07-18 09:00:00,101914.85,102256.21,101842.12,102202.41,51.87251,102803.24539026001,102487.19255074147,44.91902392290133,103962.63507512519,101888.56492487482,2074.0701502503653,350.70534000000004
2025-07-18 10:00:00,102202.4,102505.98,101954.09,102505.98,58.5249,102774.93440071144,102487.9293134575,47.99185634671548,103960.29310404292,101897.15489595708,2063.1382080858457,409.23024000000004
2025-07-18 11:00:00,102505.98,102533.06,102058.71,102418.69,46.65666,102741.00636254845,102485.21404626308,47.17685825665859,103964.93716251622,101879.18883748377,2085.748325032444,362.57358000000005
2025-07-18 12:00:00,102418.36,128939.18,95283.61,117820.42,124.65622,104177.14099468669,103086.59467189982,87.5029524429177,110255.12641474986,97142.36258525014,13112.763829499716,487.22980000000007
2025-07-18 13:00:00,117713.03,118613.71,101371.63,101885.54,79.16212,103958.89328090701,103039.49448868807,47.283531547701934,110242.0133735578,97047.3346264422,13194.678747115599,408.06768000000005
2025-07-18 14:00:00,101885.54,127449.71,95501.7,101500.98,109.95531,103724.806301773,102979.16058717089,46.72536246061455,110219.42239929154,96895.51660070845,13323.905798583088,298.11237000000006
2025-07-18 15:00:00,101491.41,122035.91,93652.68,101228.76,90.10082,103487.08760636605,102910.51742688967,46.308628972025055,110218.74037957695,96767.98962042303,13450.750759153918,208.01155000000006
2025-07-18 16:00:00,101228.62,111214.81,101005.06,101085.32,69.64664,103258.3478343312,102838.94105720772,46.075438858745684,110211.21011982011,96609.65388017989,13601.556239640224,138.36491000000007
2025-07-18 17:00:00,101085.32,117154.04,100973.4,101202.66,81.76303,103062.56804058538,102774.77317261134,46.31360113608008,110157.70433331771,96423.03466668229,13734.669666635426,220.12794000000008
2025-07-18 18:00:00,101199.41,101284.14,100990.45,101032.16,77.66183,102869.1958462439,102706.43540113639,45.99571854398871,110130.07602600958,96255.93697399042,13874.139052019164,142.46611000000007
2025-07-18 19:00:00,101032.16,101437.17,100847.23,101006.77,54.03125,102691.82195612545,102639.7818559938,45.94514529851424,110114.44397712861,96118.95602287138,13995.48795425723,88.43486000000007
2025-07-18 20:00:00,101030.77,101132.62,100499.05,101040.94,51.16978,102534.59510316113,102577.0821753666,46.03114828965822,110077.2615017122,95965.10949828778,14112.152003424417,139.60464000000007
2025-07-18 21:00:00,101040.94,101396.5,100995.64,101155.24,53.93396,102403.22795047912,102521.32365868556,46.338705513284836,110007.63483156294,95808.70916843704,14198.925663125905,193.5386000000001
2025-07-18 22:00:00,101155.24,101446.44,101000.18,101226.23,43.21731,102291.13290757635,102470.53567207044,46.542469428238896,109943.96562593486,95673.70237406515,14270.263251869706,236.75591000000009
2025-07-18 23:00:00,101226.23,101493.16,101055.72,101429.77,42.91754,102209.09834495003,102429.72133198925,47.16198172234367,109866.24596538318,95556.98403461683,14309.26193076634,279.6734500000001
2025-07-19 00:00:00,101436.9,101526.76,101267.12,101267.12,40.12199,102119.38612162146,102384.12912289164,46.69627526742009,109765.4851788553,95426.47382114467,14339.011357710639,239.55146000000013
2025-07-19 01:00:00,101267.12,101558.15,101177.52,101528.42,39.93231,102063.10363384799,102350.57190238609,47.59162139821457,109645.32739325156,95321.03060674845,14324.29678650311,279.48377000000016
2025-07-19 02:00:00,101528.42,101747.19,101457.48,101668.07,46.6923,102025.48138300533,102323.80712190036,48.09343440288359,109543.53536512892,95236.32863487108,14307.206730257836,326.17607000000015
2025-07-19 03:00:00,101680.57,101798.06,101600.71,101777.86,33.8006,102001.89839414768,102302.39743084545,48.51084501009196,109501.77629991222,95187.6327000878,14314.143599824427,359.9766700000001
2025-07-19 04:00:00,101780.0,101792.76,101582.51,101616.8,35.51493,101965.22235660981,102275.51125708681,47.902280019632244,109491.78878763385,95168.22521236617,14323.563575267675,324.46174000000013
2025-07-19 05:00:00,101615.99,101738.4,101564.07,101695.24,28.06055,101939.5097512184,102252.75552151477,48.24282404894856,109471.64757838495,95137.64942161505,14333.9981567699,352.5222900000001
2025-07-19 06:00:00,101695.25,101743.18,101576.02,101650.36,27.55349,101911.97167967379,102229.13216772988,48.049297060554586,109433.76172310417,95089.97327689585,14343.788446208317,324.9688000000001
2025-07-19 07:00:00,101651.51,101781.61,101632.65,101644.83,33.66005,101886.52961494296,102206.21835723067,48.023733478876146,109399.61557830467,95046.73342169532,14352.882156609354,291.3087500000001
2025-07-19 08:00:00,101647.02,101731.29,101478.56,101599.65,38.32097,101859.20774685316,102182.43136282948,47.79998084058897,101953.53777263802,100870.734227362,1082.8035452760232,252.9877800000001
2025-07-19 09:00:00,101599.65,101769.82,101567.32,101697.65,31.82139,101843.82129477191,102163.42032899303,48.361993687952406,101916.78841642941,100888.6945835706,1028.093832858809,284.8091700000001
2025-07-19 10:00:00,101696.13,101886.7,101660.53,101859.79,31.68301,101845.34212384126,102151.51325726783,49.33393827468435,101970.95946803188,100870.40453196812,1100.554936063767,316.49218000000013
2025-07-19 11:00:00,101859.79,101911.8,101667.94,101780.0,39.9084,101839.1190644278,102136.94410992399,48.846690168028104,102012.3554346081,100884.13256539192,1128.2228692161734,276.58378000000016
2025-07-19 12:00:00,101780.0,101780.67,101596.04,101665.97,39.62894,101822.62867733942,102118.4745369858,48.115310290200966,102023.15956686561,100931.3934331344,1091.766133731202,236.95484000000016
2025-07-19 13:00:00,101674.82,102165.17,101365.05,101613.63,44.91004,101802.72404140234,102098.67671200597,47.76181149842601,102031.61800319469,100964.03199680531,1067.5860063893779,192.04480000000015
2025-07-19 14:00:00,101613.63,101669.6,101202.35,101202.35,46.83091,101745.54556126878,102063.52664486849,44.96618443361036,102014.99709994087,100997.67190005913,1017.3251998817432,145.21389000000016
2025-07-19 15:00:00,101212.58,107440.01,99907.01,101540.08,66.36887,101725.97741257651,102042.99932546189,47.67467372959831,101987.10159528416,101078.89840471584,908.2031905683107,211.58276000000018
2025-07-19 16:00:00,101540.07,101574.64,101357.93,101453.43,42.10557,101700.02051614065,102019.8789597575,47.03508174416435,101950.29621199699,101156.95278800302,793.343423993967,169.47719000000018
2025-07-19 17:00:00,101453.32,101453.32,101250.56,101287.6,31.5285,101660.74237174631,101991.16213780623,45.769555388242374,101933.85328725676,101186.63171274326,747.2215745135036,137.94869000000017
2025-07-19 18:00:00,101293.24,101472.88,101284.49,101343.19,32.01036,101630.49928872286,101965.7514657354,46.29124552847917,101921.84000661754,101210.34099338247,711.4990132350649,169.95905000000016
2025-07-19 19:00:00,101338.13,101566.44,101171.86,101481.8,34.175,101616.33745170163,101946.77297688305,47.64369493042497,101921.16180322238,101216.22219677764,704.9396064447355,204.13405000000017
2025-07-19 20:00:00,101479.85,101582.88,101334.01,101334.01,35.59228,101589.44912296816,101922.74305622096,46.30482807569993,101914.11282693688,101229.96017306315,684.1526538737235,168.54177000000016
2025-07-19 21:00:00,101334.01,101428.11,100932.22,101266.46,43.02054,101558.68825411405,101897.00646578093,45.67306089594408,101925.85116357352,101192.02583642649,733.8253271470312,125.52123000000016
2025-07-19 22:00:00,101266.46,101387.7,101108.37,101340.65,37.40421,101537.92270610319,101875.18856516207,46.53583729265585,101917.66868783419,101167.46631216582,750.202375668363,162.92544000000015
2025-07-19 23:00:00,101327.26,101454.2,101294.98,101376.79,35.64012,101522.57673409335,101855.64352339102,46.97758064184926,101887.91275951569,101157.1152404843,730.7975190313882,198.56556000000015
2025-07-20 00:00:00,101373.55,101495.65,101215.81,101467.36,44.21181,101517.31799751303,101840.41671855215,48.13414471266567,101878.52976197226,101151.55423802772,726.9755239445367,242.77737000000013
2025-07-20 01:00:00,101456.88,101594.9,101420.5,101432.47,38.93906,101509.23723584512,101824.4188080207,47.70247423578612,101857.29375812564,101146.51324187436,710.7805162512814,203.83831000000015
2025-07-20 02:00:00,101432.5,101507.68,101309.92,101471.34,42.20992,101505.62797528844,101810.57258025518,48.25918625421921,101841.89477745372,101144.01022254625,697.8845549074758,246.04823000000016
2025-07-20 03:00:00,101471.34,101602.17,101392.62,101435.85,43.56677,101498.9824538324,101795.87757710791,47.75928592655986,101825.08600202047,101139.92099797954,685.1650040409295,202.48146000000017
2025-07-20 04:00:00,101435.85,101573.59,101398.92,101453.82,36.84904,101494.68126775313,101782.46355447623,48.052708214397086,101813.6938975124,101136.73010248759,676.9637950248143,239.33050000000017
2025-07-20 05:00:00,101439.16,101446.31,101294.68,101338.16,25.52462,101479.77448034807,101765.03988567324,46.25203607809318,101784.55780446429,101129.91719553572,654.6406089285738,213.80588000000017
2025-07-20 06:00:00,101337.49,101365.24,101259.64,101308.69,27.31137,101463.48072031492,101747.14381172527,45.78129029857364,101705.55391663208,101153.81108336791,551.7428332641721,186.49451000000016
2025-07-20 07:00:00,101308.09,101618.08,101308.09,101488.71,33.07562,101465.88350885635,101737.00915244194,49.18368029575678,101641.85334983232,101188.38265016765,453.470699664671,219.57013000000018
2025-07-20 08:00:00,101489.73,101695.0,101489.73,101621.1,33.72642,101480.66603182242,101732.46369548343,51.58966103648235,101630.33520306746,101195.41379693255,434.9214061349048,253.29655000000017
2025-07-20 09:00:00,101627.19,101707.99,101446.66,101465.98,40.87036,101479.26736212504,101722.01335448408,48.68129946505782,101604.42574983544,101206.55825016455,397.8674996708869,212.42619000000016
2025-07-20 10:00:00,101465.98,101465.98,101365.91,101375.21,33.67791,101469.35713716075,101708.41322293568,47.011185345638914,101590.78690771568,101237.48309228431,353.303815431369,178.74828000000016
2025-07-20 11:00:00,101375.2,114439.02,101283.23,101291.56,41.66379,101452.42407647878,101692.06603772251,45.463250207008,101576.12451569625,101227.29348430375,348.83103139250306,137.08449000000016
2025-07-20 12:00:00,101294.73,101518.19,101200.01,101478.8,49.24808,101454.9360691951,101683.70266369419,49.47364302561466,101579.23846514711,101226.71653485291,352.5219302941987,186.33257000000015
2025-07-20 13:00:00,101478.8,101720.09,101478.8,101698.8,46.6525,101478.16120546224,101684.29471609835,53.77479909259131,101633.81557835007,101213.25942164994,420.55615670012776,232.98507000000015
2025-07-20 14:00:00,101698.8,102069.78,101698.8,101808.32,64.67843,101509.60490018013,101689.15845272195,55.792330363624444,101712.0745710481,101181.51342895189,530.5611420962086,297.66350000000017
2025-07-20 15:00:00,101808.32,102059.5,101727.37,101992.03,48.46891,101555.55014778202,101701.03576830149,59.023090485372606,101828.65057149476,101115.96042850522,712.690142989537,346.13241000000016
2025-07-20 16:00:00,101983.25,102084.38,101808.0,101832.26,51.81744,101581.90346704089,101706.18181660339,55.24194674204282,101880.08559944348,101114.3504005565,765.7351988869777,294.3149700000002
2025-07-20 17:00:00,101830.17,101832.61,101364.47,101373.25,53.55051,101562.03170827508,101693.12566693268,46.103950454462094,101875.24680727164,101129.86819272835,745.3786145432969,240.76446000000018
2025-07-20 18:00:00,101371.67,101703.01,101100.01,101666.48,54.82736,101571.97916462984,101692.08073881768,51.61077916666316,101890.28806277561,101147.4099372244,742.8781255512149,295.5918200000002
2025-07-20 19:00:00,101666.48,101829.6,94612.01,101514.59,45.13571,101566.51352990318,101685.12031768757,48.827755734592614,101891.45004013364,101160.02795986636,731.422080267279,250.4561100000002
2025-07-20 20:00:00,101512.52,101553.12,101236.43,101427.64,50.08304,101553.2874794362,101675.02305032728,47.256793358958724,101891.13815120187,101156.36784879812,734.7703024037473,200.3730700000002
2025-07-20 21:00:00,101427.64,101459.38,101210.11,101288.11,39.01231,101528.03248139465,101659.84998953014,44.767671178972954,101896.27498828096,101136.79501171905,759.47997656191,161.3607600000002
2025-07-20 22:00:00,101288.13,101325.61,100130.2,101017.86,64.96858,101479.44462602373,101634.67391150935,40.33609141914215,101931.43710894063,101056.28489105937,875.1522178812593,96.3921800000002
2025-07-20 23:00:00,101017.86,101021.75,100549.33,100830.49,55.39513,101417.63942354528,101603.1372875286,37.55997068697232,101988.13795071788,100939.04804928214,1049.089901435742,40.99705000000019
2025-07-21 00:00:00,100830.5,101009.3,100262.11,101009.3,50.17146,101378.74995463621,101579.84955076277,41.68477120722883,102002.10646595866,100880.62753404134,1121.4789319173142,91.1685100000002
2025-07-21 01:00:00,101009.3,101064.27,100566.22,100995.85,54.52434,101342.2832922899,101556.9476075956,41.46289301548999,102016.55524792887,100831.94775207112,1184.607495857752,36.644170000000194
2025-07-21 02:00:00,100995.85,101598.21,100995.85,101598.21,61.63545,101366.65726445276,101558.56574063106,53.42063729333199,102033.17424395155,100844.28075604847,1188.8934879030858,98.2796200000002
2025-07-21 03:00:00,101608.84,102049.25,101608.84,101864.23,54.79867,101414.04514402869,101570.55257433181,57.545284339204116,102080.1330882229,100834.87391177712,1245.2591764457757,153.0782900000002
2025-07-21 04:00:00,101864.23,102031.91,101750.42,101781.75,46.17486,101449.06465412119,101578.83482631881,55.892686132830974,102100.42490012001,100830.64709987998,1269.77780024003,106.90343000000021
2025-07-21 05:00:00,101780.52,101780.52,101614.07,101759.57,41.91447,101478.63659182393,101585.92248018866,55.43167321186193,102127.91382778742,100832.5171722126,1295.3966555748193,64.98896000000022
2025-07-21 06:00:00,101759.57,102426.44,101677.43,102365.63,54.77231,101563.11215450737,101616.49924567147,64.13632929804267,102280.92911338928,100778.54388661071,1502.3852267785696,119.76127000000022
2025-07-21 07:00:00,102365.63,102724.49,102365.63,102408.99,48.2854,101643.6719493162,101647.57731446867,64.66801099415139,102419.31992793654,100751.89607206348,1667.4238558730576,168.04667000000023
2025-07-21 08:00:00,102408.99,102593.28,102072.44,102164.39,46.79477,101693.26414461942,101667.84447860716,59.32499421269617,102488.84743764653,100750.92756235346,1737.919875293068,121.25190000000023
2025-07-21 09:00:00,102161.06,102245.87,101751.33,101907.96,55.62217,101713.71136894138,101677.26077356376,54.26325315248765,102507.84513572566,100752.84586427434,1754.999271451321,65.62973000000024
2025-07-21 10:00:00,101907.29,102052.41,101681.02,101798.87,50.82374,101721.82171475649,101682.02976283578,52.22191113822543,102506.9988943639,100752.74710563611,1754.2517887277936,14.805990000000236
2025-07-21 11:00:00,101803.67,101880.36,101268.16,101268.16,51.44367,101678.61583716063,101665.7995760579,43.62400839342796,102467.77656391147,100719.58243608853,1748.1941278229351,-36.63767999999976
2025-07-21 12:00:00,101268.16,101618.79,100961.5,101301.23,62.03168,101642.67432885962,101651.502729938,44.24006922829548,102442.8830796562,100691.3729203438,1751.5101593123982,25.39400000000024
